"id"	"tr1_mse"	"tr1_smape"	"tr2_mse"	"tr2_smape"	"diff_mse"	"diff_smape"	"group_mse"	"group_smape"	"elevation"	"AGE"	"Temperature"	"Precipitation3Days"	"INBREDS"	"Maize_Line"	"def_mse"	"def_smape"
"11116.A29A097.1198462"	"0.000293241400461771"	"72.9137868113263"	"0.000487455852242059"	"85.114495525073"	"-1.942145e-04"	"-12.200708714"	"better"	"better"	"125.86"	"13"	"68.3"	"0.07"	"CML322"	"Tropical"	"0.00142785405428564"	"89.5227224859747"
"11116.A29A103.1194320"	"5.00227715254291e-05"	"67.3482409780577"	"0.000129815486186365"	"78.2956706303542"	"-7.979271e-05"	"-10.947429652"	"similar"	"better"	"125.86"	"15"	"74.5"	"0.01"	"CML322"	"Tropical"	"0.00111355409220882"	"88.4741973678825"
"11116.A29B067.1196027"	"0.00275652571928409"	"60.903363207512"	"0.00282329684724668"	"63.153648820455"	"-6.677113e-05"	" -2.250285613"	"similar"	"better"	"125.86"	"3"	"54.5"	"0.91"	"Oh43"	"Non_Stiff_Stalk"	"0.0050112518213651"	"62.7521709045694"
"11116.A29B079.1195428"	"0.00186642964452894"	"64.5871643278884"	"0.00146155298508104"	"66.6376562329386"	" 4.048767e-04"	" -2.050491905"	"worse"	"better"	"125.86"	"7"	"80"	"0"	"Oh43"	"Non_Stiff_Stalk"	"0.00150286897864669"	"62.6378028916353"
"11116.A29B082.1197813"	"0.00431514018062685"	"85.6640334987557"	"0.00289333867031804"	"67.393004890009"	" 1.421802e-03"	" 18.271028609"	"worse"	"worse"	"125.86"	"8"	"73.2"	"0.09"	"Oh43"	"Non_Stiff_Stalk"	"0.00251493847738426"	"63.289711067895"
"11116.A30C085.1197726"	"0.000176344806814432"	"85.6560317415527"	"0.000626512695617685"	"93.91325260147"	"-4.501679e-04"	" -8.257220860"	"better"	"better"	"125.86"	"9"	"71.2"	"0.03"	"B73"	"Stiff_Stalk"	"0.000970114873407926"	"92.9297179182676"
"11116.A30C103.1194540"	"1.60860237274252e-05"	"71.9713908620669"	"7.43626819787703e-05"	"77.7836087294918"	"-5.827666e-05"	" -5.812217867"	"similar"	"better"	"125.86"	"15"	"74.5"	"0.01"	"Tzi8"	"Tropical"	"0.000874089057909626"	"85.7207570947092"
"11116.A30C118.1195199"	"0.000385459570184178"	"96.9281087584605"	"0.00045451232581536"	"98.414201402897"	"-6.905276e-05"	" -1.486092644"	"similar"	"better"	"125.86"	"20"	"49.4"	"0.63"	"Tzi8"	"Tropical"	"0.000729473513770916"	"92.8066552556634"
"11116.A32C070.1197745"	"0.00162484568835017"	"55.7217433258822"	"0.00418504618693553"	"61.968330854756"	"-2.560200e-03"	" -6.246587529"	"better"	"better"	"125.86"	"4"	"64.8"	"0.4"	"CML103"	"Tropical"	"0.00476824425693081"	"59.0548351698165"
"11116.A33A097.1194224"	"0.0028995653334113"	"80.0843651399568"	"0.00284312447865086"	"70.6025673951115"	" 5.644085e-05"	"  9.481797745"	"similar"	"worse"	"125.86"	"13"	"68.3"	"0.07"	"CML228"	"Tropical"	"0.00260229527646505"	"62.4563070547428"
"11116.A33B076.1195540"	"0.0028521810656771"	"55.9857356293877"	"0.00469515011001531"	"65.4468166322056"	"-1.842969e-03"	" -9.461081003"	"better"	"better"	"125.86"	"6"	"66.8"	"0.85"	"B73"	"Stiff_Stalk"	"0.00549568696250792"	"61.2595184229254"
"11116.A33C088.1193662"	"0.000171768726607266"	"90.4435662634767"	"0.000402878556617312"	"96.3164673583094"	"-2.311098e-04"	" -5.872901095"	"better"	"better"	"125.86"	"10"	"69.5"	"0.12"	"CML228"	"Tropical"	"0.000962708243118538"	"94.1965956211804"
"11116.A33C103.1195078"	"0.000872434926837552"	"62.19076765109"	"0.000868074628208076"	"70.2108784858554"	" 4.360299e-06"	" -8.020110835"	"similar"	"better"	"125.86"	"15"	"74.5"	"0.01"	"CML228"	"Tropical"	"0.00159370798040331"	"82.7993799406771"
"11116.C03A64.1195237"	"0.0064233961200572"	"82.2621007321406"	"0.00584235246980639"	"79.2170574145093"	" 5.810437e-04"	"  3.045043318"	"worse"	"worse"	"237.63"	"12"	"76"	"0.14"	"Ki3"	"Tropical"	"0.00437987651158376"	"65.4214996594975"
"11116.C04A63.1195219"	"0.000362914625364131"	"64.5822822951681"	"0.000279015629623568"	"65.8947097241961"	" 8.389900e-05"	" -1.312427429"	"similar"	"better"	"237.63"	"12"	"76"	"0.14"	"CML52"	"Tropical"	"0.000766095130884588"	"62.4199121489966"
"11116.C05A63.1194497"	"0.00129089977381967"	"73.994660887373"	"0.00107011767853713"	"71.9276175036648"	" 2.207821e-04"	"  2.067043384"	"worse"	"worse"	"237.63"	"12"	"76"	"0.14"	"Mo17"	"Non_Stiff_Stalk"	"0.00115612550642874"	"60.1787067632776"
"11116.C09A65.1194371"	"0.0089904689092126"	"82.0144797322573"	"0.00848433885622165"	"80.81540441855"	" 5.061301e-04"	"  1.199075314"	"worse"	"worse"	"237.63"	"12"	"76"	"0.14"	"B73"	"Stiff_Stalk"	"0.00704642442198837"	"65.3346014825066"
"11116.C12A63.1195641"	"0.000230762561218769"	"67.4803650766879"	"0.000168002396766549"	"69.1284084044245"	" 6.276016e-05"	" -1.648043328"	"similar"	"better"	"237.63"	"12"	"76"	"0.14"	"Il14H"	"Sweet_Corn"	"0.000849897987933946"	"78.1253359841063"
"11116.C25A65.1197173"	"0.000346055343007823"	"71.9761839386496"	"0.00026541718667377"	"74.3956266855806"	" 8.063816e-05"	" -2.419442747"	"similar"	"better"	"237.63"	"12"	"76"	"0.14"	"NC350"	"Tropical"	"0.000971374303779575"	"80.8329062399769"
"11116.C28A62.1194887"	"0.000106612103465377"	"67.7015383584221"	"0.000172949310753713"	"71.1323533153879"	"-6.633721e-05"	" -3.430814957"	"similar"	"better"	"237.63"	"12"	"76"	"0.14"	"Ky21"	"Non_Stiff_Stalk"	"0.000910446886526064"	"78.5755755809828"
"11116.C30A62.1195065"	"0.000257368864753631"	"65.6414927549194"	"0.000171446176315654"	"65.3559067711297"	" 8.592269e-05"	"  0.285585984"	"similar"	"similar"	"237.63"	"12"	"76"	"0.14"	"Mo17"	"Non_Stiff_Stalk"	"0.000704894955545909"	"64.4741112067609"
"11116.C30A63.1195805"	"0.0092638958944287"	"83.7881737723622"	"0.00847440068690573"	"81.3140261689801"	" 7.894952e-04"	"  2.474147603"	"worse"	"worse"	"237.63"	"12"	"76"	"0.14"	"Mo17"	"Non_Stiff_Stalk"	"0.00684060014273469"	"68.3998436235831"
"11116.I01A075.1194975"	"0.00265802743114268"	"64.8007114838084"	"0.00247024286108538"	"64.2540437670017"	" 1.877846e-04"	"  0.546667717"	"worse"	"similar"	"120.16"	"5"	"67.7"	"0.07"	"B73"	"Stiff_Stalk"	"0.00403227764886739"	"64.7813227084424"
"11116.I01A080.1193986"	"0.00303977449265249"	"60.7383075621383"	"0.00275082843944999"	"62.3472900386781"	" 2.889461e-04"	" -1.608982477"	"worse"	"better"	"120.16"	"7"	"80"	"0"	"B73"	"Stiff_Stalk"	"0.00369227333058663"	"57.1809064815923"
"11116.I01A119.1196243"	"0.000300853776911445"	"88.839306233979"	"0.000370467166306077"	"80.0892709256822"	"-6.961339e-05"	"  8.750035308"	"similar"	"worse"	"120.16"	"20"	"49.4"	"0.63"	"B73"	"Stiff_Stalk"	"0.000922181245573393"	"91.8935158392495"
"11116.I03A065.1194028"	"0.0025290691507225"	"48.3890458195991"	"0.00233027993131372"	"51.4246619330265"	" 1.987892e-04"	" -3.035616113"	"worse"	"better"	"120.16"	"2"	"69.2"	"0.47"	"Ky21"	"Non_Stiff_Stalk"	"0.0066045758586315"	"60.0631483840158"
"11116.I03A085.1193647"	"0.00279398974265119"	"64.262587129443"	"0.00267692781793389"	"70.5494338744184"	" 1.170619e-04"	" -6.286846745"	"worse"	"better"	"120.16"	"9"	"71.2"	"0.03"	"Ky21"	"Non_Stiff_Stalk"	"0.00258246984349708"	"70.0688103915275"
"11116.I03A088.1198417"	"0.000521470397466634"	"62.1865658638395"	"0.000304690543147028"	"68.886721584759"	" 2.167799e-04"	" -6.700155721"	"worse"	"better"	"120.16"	"10"	"69.5"	"0.12"	"Ky21"	"Non_Stiff_Stalk"	"0.000739011892037735"	"71.9141972247588"
"11116.I03A098.1197529"	"0.000197753461411053"	"93.1990053814468"	"0.000210890686787981"	"94.7577027537406"	"-1.313723e-05"	" -1.558697372"	"similar"	"better"	"120.16"	"13"	"68.3"	"0.07"	"Ky21"	"Non_Stiff_Stalk"	"0.000942432466959256"	"94.5779600295752"
"11116.I03A118.1195197"	"0.000317877870326625"	"79.4357549570624"	"0.000351636273529876"	"77.3383338324315"	"-3.375840e-05"	"  2.097421125"	"similar"	"worse"	"120.16"	"20"	"49.4"	"0.63"	"Ky21"	"Non_Stiff_Stalk"	"0.000907450397232425"	"90.7057277410716"
"11116.I04A075.1196401"	"0.00234643369593334"	"70.5965156182399"	"0.0030184417484859"	"71.0030401146256"	"-6.720081e-04"	" -0.406524496"	"better"	"similar"	"120.16"	"5"	"67.7"	"0.07"	"Oh43"	"Non_Stiff_Stalk"	"0.00434171909141855"	"65.687890323427"
"11116.I04A098.1194647"	"4.09306062882047e-05"	"74.6939795391441"	"0.000272004886008385"	"84.5958567927122"	"-2.310743e-04"	" -9.901877254"	"better"	"better"	"120.16"	"13"	"68.3"	"0.07"	"Oh43"	"Non_Stiff_Stalk"	"0.000924578414832742"	"90.100140705611"
"11116.I04A120.1198140"	"0.00493122606619819"	"99.8599215611933"	"0.00412878569499904"	"99.7685810785631"	" 8.024404e-04"	"  0.091340483"	"worse"	"similar"	"120.16"	"20"	"49.4"	"0.63"	"Oh43"	"Non_Stiff_Stalk"	"0.00537776233298638"	"96.6432715677316"
"11116.I05A073.1195721"	"0.00139142597370352"	"52.0414685322527"	"0.00155973539452326"	"51.2303543378732"	"-1.683094e-04"	"  0.811114194"	"better"	"similar"	"120.16"	"5"	"67.7"	"0.07"	"MS71"	"Non_Stiff_Stalk"	"0.00295042441390642"	"52.7539378721964"
"11116.I05A076.1195402"	"0.00253698200718762"	"48.2869475782043"	"0.00383706301855715"	"49.2347146191092"	"-1.300081e-03"	" -0.947767041"	"better"	"similar"	"120.16"	"6"	"66.8"	"0.85"	"MS71"	"Non_Stiff_Stalk"	"0.00439104258637498"	"47.4032115700641"
"11116.I05A084.1197927"	"0.000453120389882742"	"86.1678283853989"	"0.00115004584096184"	"93.2572799656484"	"-6.969255e-04"	" -7.089451580"	"better"	"better"	"120.16"	"8"	"73.2"	"0.09"	"MS71"	"Non_Stiff_Stalk"	"0.000896201592885385"	"89.7960244244543"
"11116.I05A102.1196011"	"5.77470001091298e-05"	"76.5359760125359"	"0.000219941124164747"	"80.3439556776374"	"-1.621941e-04"	" -3.807979665"	"better"	"better"	"120.16"	"14"	"64.1"	"3.31"	"MS71"	"Non_Stiff_Stalk"	"0.000956175809505977"	"91.2699329921395"
"11116.I05A118.1194233"	"0.000151404761112111"	"60.5661153155151"	"0.000341408843873653"	"69.7818578369552"	"-1.900041e-04"	" -9.215742521"	"better"	"better"	"120.16"	"20"	"49.4"	"0.63"	"MS71"	"Non_Stiff_Stalk"	"0.000762163723517561"	"75.8704370795265"
"11116.I06A086.1197790"	"0.00240589523850933"	"55.6440889417438"	"0.00229010508955041"	"53.8891603415859"	" 1.157901e-04"	"  1.754928600"	"worse"	"worse"	"120.16"	"9"	"71.2"	"0.03"	"Mo17"	"Non_Stiff_Stalk"	"0.0025526376545543"	"51.8827494681126"
"11116.I06A088.1193829"	"0.000368735089682864"	"60.9563545820422"	"0.000444191598195532"	"72.7790210228107"	"-7.545651e-05"	"-11.822666441"	"similar"	"better"	"120.16"	"10"	"69.5"	"0.12"	"Mo17"	"Non_Stiff_Stalk"	"0.000786343792290756"	"73.4400906020553"
"11116.I06A119.1194304"	"0.000813948811333548"	"83.6864043318167"	"0.000915337018647396"	"80.4225583651923"	"-1.013882e-04"	"  3.263845967"	"better"	"worse"	"120.16"	"20"	"49.4"	"0.63"	"Mo17"	"Non_Stiff_Stalk"	"0.00165044659945898"	"90.1844472048246"
"11116.I07A081.1198376"	"0.00252483959570179"	"60.176175254639"	"0.0032158767854561"	"63.537302471021"	"-6.910372e-04"	" -3.361127216"	"better"	"better"	"120.16"	"7"	"80"	"0"	"CML52"	"Tropical"	"0.00433709014143648"	"61.0978825991623"
"11116.I07A085.1198029"	"0.000393256364744036"	"63.0967627601059"	"0.000443641978612638"	"75.016420567312"	"-5.038561e-05"	"-11.919657807"	"similar"	"better"	"120.16"	"9"	"71.2"	"0.03"	"CML52"	"Tropical"	"0.000761188366361469"	"74.8528780179457"
"11116.I07A118.1197752"	"0.000431985262788961"	"76.1613451810376"	"0.000277803387527926"	"74.9415773134939"	" 1.541819e-04"	"  1.219767868"	"worse"	"worse"	"120.16"	"20"	"49.4"	"0.63"	"CML52"	"Tropical"	"0.00156161287697733"	"85.4068475394873"
"11116.I08A067.1198395"	"0.00444154178517804"	"61.0431858873212"	"0.00389146705422296"	"56.6927479526965"	" 5.500747e-04"	"  4.350437935"	"worse"	"worse"	"120.16"	"3"	"54.5"	"0.91"	"CML277"	"Tropical"	"0.0069997936049764"	"63.1836023900623"
"11116.I08A074.1196264"	"0.00207336293036817"	"73.1254784747395"	"0.00279923872175482"	"73.9574274511127"	"-7.258758e-04"	" -0.831948976"	"better"	"similar"	"120.16"	"5"	"67.7"	"0.07"	"CML277"	"Tropical"	"0.00437248289853365"	"74.8301654483958"
"11116.I08A120.1194488"	"0.00410615510654709"	"83.5408247788509"	"0.00447780335638637"	"88.1144830366831"	"-3.716482e-04"	" -4.573658258"	"better"	"better"	"120.16"	"20"	"49.4"	"0.63"	"CML277"	"Tropical"	"0.00286946009040413"	"61.1005002008008"
"11116.I09A071.1195898"	"0.00217792315757368"	"54.4381602995843"	"0.00140196207169744"	"57.9018626549279"	" 7.759611e-04"	" -3.463702355"	"worse"	"better"	"120.16"	"4"	"64.8"	"0.4"	"Il14H"	"Sweet_Corn"	"0.00212196429958437"	"50.9377389258082"
"11116.I09A079.1195993"	"0.00477158667459555"	"67.5386003506261"	"0.00624769553019978"	"65.6765700673209"	"-1.476109e-03"	"  1.862030283"	"better"	"worse"	"120.16"	"7"	"80"	"0"	"Il14H"	"Sweet_Corn"	"0.00744176765348258"	"63.3649996365836"
"11116.I09A083.1196037"	"0.000446134679295993"	"88.4667573522118"	"0.00121822121006826"	"92.4217262043928"	"-7.720865e-04"	" -3.954968852"	"better"	"better"	"120.16"	"8"	"73.2"	"0.09"	"Il14H"	"Sweet_Corn"	"0.000952305589364459"	"89.000786810193"
"11116.I09A086.1196667"	"0.00224903753830468"	"68.1583687097397"	"0.00249837568542425"	"74.1516686297667"	"-2.493381e-04"	" -5.993299920"	"better"	"better"	"120.16"	"9"	"71.2"	"0.03"	"Il14H"	"Sweet_Corn"	"0.00283830103314814"	"74.2038857878663"
"11116.I10A067.1195667"	"0.00301184129887237"	"57.0906617975958"	"0.00286829653565717"	"58.2237812061282"	" 1.435448e-04"	" -1.133119409"	"worse"	"better"	"120.16"	"3"	"54.5"	"0.91"	"M162W"	"Non_Stiff_Stalk"	"0.00295941815484382"	"53.1765009769803"
"11116.I10A085.1197118"	"0.000875198235006273"	"58.5459604567277"	"0.00144404803783165"	"62.3434824117874"	"-5.688498e-04"	" -3.797521955"	"better"	"better"	"120.16"	"9"	"71.2"	"0.03"	"M162W"	"Non_Stiff_Stalk"	"0.00166340081305286"	"62.4369977676097"
"11116.I10A118.1196783"	"0.00103314890091776"	"89.5090998284179"	"0.00109566207583589"	"86.6753845692207"	"-6.251317e-05"	"  2.833715259"	"similar"	"worse"	"120.16"	"20"	"49.4"	"0.63"	"M162W"	"Non_Stiff_Stalk"	"0.00175425854742463"	"90.9946772006438"
"11116.I11A074.1198274"	"0.00443174537022832"	"68.1393029656084"	"0.00504419307661067"	"68.5542155573788"	"-6.124477e-04"	" -0.414912592"	"better"	"similar"	"120.16"	"5"	"67.7"	"0.07"	"NC350"	"Tropical"	"0.00681889539390213"	"66.3646340299022"
"11116.I11A087.1197988"	"0.0035611221436564"	"67.6953448085814"	"0.00311983270765551"	"55.9864892029634"	" 4.412894e-04"	" 11.708855606"	"worse"	"worse"	"120.16"	"9"	"71.2"	"0.03"	"NC350"	"Tropical"	"0.00301884750215076"	"49.1483988191157"
"11116.I11A090.1195305"	"0.000345058617850828"	"93.9794316157501"	"0.000408395894332015"	"96.0994951321173"	"-6.333728e-05"	" -2.120063516"	"similar"	"better"	"120.16"	"10"	"69.5"	"0.12"	"NC350"	"Tropical"	"0.000947703844403412"	"93.8532770795905"
"11116.I11A098.1197916"	"0.000151860955655841"	"66.8078205751426"	"0.000100423179724195"	"71.3411717010793"	" 5.143778e-05"	" -4.533351126"	"similar"	"better"	"120.16"	"13"	"68.3"	"0.07"	"NC350"	"Tropical"	"0.000619143930789555"	"79.2557016794003"
"11116.I11A102.1196665"	"0.000503375150053374"	"69.1981183489807"	"0.000497152351303571"	"75.4524532556865"	" 6.222799e-06"	" -6.254334907"	"similar"	"better"	"120.16"	"14"	"64.1"	"3.31"	"NC350"	"Tropical"	"0.000765467555584161"	"74.1434876613445"
"11116.I12A066.1193789"	"0.00230112828858101"	"51.2749880974776"	"0.00293547537273957"	"57.7828852978698"	"-6.343471e-04"	" -6.507897200"	"better"	"better"	"120.16"	"2"	"69.2"	"0.47"	"B73"	"Stiff_Stalk"	"0.00815164338079528"	"63.9574265131939"
"11116.I12A068.1197045"	"0.00160991123899547"	"65.5795992840654"	"0.00288558442216924"	"70.5087100999123"	"-1.275673e-03"	" -4.929110816"	"better"	"better"	"120.16"	"3"	"54.5"	"0.91"	"B73"	"Stiff_Stalk"	"0.00145307339050608"	"57.256126016522"
"11116.I12A094.1194780"	"0.000175891007441913"	"84.4122617535477"	"0.000166077519718136"	"88.0026660685688"	" 9.813488e-06"	" -3.590404315"	"similar"	"better"	"120.16"	"12"	"76"	"0.14"	"B73"	"Stiff_Stalk"	"0.000932969177621369"	"90.7026997506543"
"11116.I12A102.1198027"	"5.5868587305929e-05"	"75.6715327132698"	"0.000190946804422712"	"79.6680874365118"	"-1.350782e-04"	" -3.996554723"	"better"	"better"	"120.16"	"14"	"64.1"	"3.31"	"B73"	"Stiff_Stalk"	"0.000948236154320889"	"89.2504697270689"
"11116.I12A120.1195888"	"0.000926661271790785"	"58.1588505676198"	"0.00110111595660211"	"69.6604345195065"	"-1.744547e-04"	"-11.501583952"	"better"	"better"	"120.16"	"20"	"49.4"	"0.63"	"B73"	"Stiff_Stalk"	"0.00144612827401383"	"58.889582229155"
"11116.I13A074.1193644"	"0.00450370333469316"	"63.1165112785732"	"0.003208022760985"	"61.1457966728245"	" 1.295681e-03"	"  1.970714606"	"worse"	"worse"	"120.16"	"5"	"67.7"	"0.07"	"Mo18W"	"Mixed"	"0.00330027022908334"	"56.4788059651091"
"11116.I13A120.1195350"	"0.000334861585231819"	"64.6239094898559"	"0.000286315124443645"	"70.2568208480747"	" 4.854646e-05"	" -5.632911358"	"similar"	"better"	"120.16"	"20"	"49.4"	"0.63"	"Mo18W"	"Mixed"	"0.000887747775972724"	"72.0782779469329"
"11116.I14A090.1197716"	"0.000270517476221473"	"65.6555730491866"	"0.000356996337342122"	"76.1573490012597"	"-8.647886e-05"	"-10.501775952"	"similar"	"better"	"120.16"	"10"	"69.5"	"0.12"	"M37W"	"Mixed"	"0.000838051448002219"	"80.0609903168506"
"11116.I15A080.1196359"	"0.00279368403768577"	"83.1586492602698"	"0.00233084232108114"	"80.9317880409531"	" 4.628417e-04"	"  2.226861219"	"worse"	"worse"	"120.16"	"7"	"80"	"0"	"Ki11"	"Tropical"	"0.0025504187740186"	"76.5155174319138"
"11116.I15A093.1195246"	"0.00164356310421214"	"63.4052304434874"	"0.00139843795207395"	"63.9916140309592"	" 2.451252e-04"	" -0.586383587"	"worse"	"similar"	"120.16"	"11"	"76.2"	"0.21"	"Ki11"	"Tropical"	"0.00127374556286983"	"57.9215146972812"
"11116.I15A095.1196706"	"0.000377510582511541"	"95.2539635851218"	"0.000215108695546699"	"95.8839099700249"	" 1.624019e-04"	" -0.629946385"	"worse"	"similar"	"120.16"	"12"	"76"	"0.14"	"Ki11"	"Tropical"	"0.000969144643629401"	"94.8548263981606"
"11116.I15A101.1196613"	"5.00139078834512e-05"	"71.6599149363604"	"0.00016824912923825"	"73.2515976485518"	"-1.182352e-04"	" -1.591682712"	"better"	"better"	"120.16"	"14"	"64.1"	"3.31"	"Ki11"	"Tropical"	"0.000917035953286515"	"89.7980247658754"
"11116.I16A077.1195837"	"0.00364552037348461"	"64.6050088389584"	"0.00213584387563861"	"55.4260135800412"	" 1.509676e-03"	"  9.178995259"	"worse"	"worse"	"120.16"	"6"	"66.8"	"0.85"	"CML247"	"Tropical"	"0.00236206107427102"	"52.3653945545772"
"11116.I16A079.1195414"	"0.00124243096552175"	"53.4615356027796"	"0.0022459975294928"	"57.2976553545729"	"-1.003567e-03"	" -3.836119752"	"better"	"better"	"120.16"	"7"	"80"	"0"	"CML247"	"Tropical"	"0.00355240023462807"	"55.6980490058556"
"11116.I16A083.1194553"	"0.000539047705179935"	"64.8232430434459"	"0.00095882597396011"	"76.0088477117899"	"-4.197783e-04"	"-11.185604668"	"better"	"better"	"120.16"	"8"	"73.2"	"0.09"	"CML247"	"Tropical"	"0.000826720958478922"	"74.5029891994841"
"11116.I16A089.1196999"	"0.000296119451611745"	"81.5323146506177"	"0.000323795441245806"	"89.3138509999635"	"-2.767599e-05"	" -7.781536349"	"similar"	"better"	"120.16"	"10"	"69.5"	"0.12"	"CML247"	"Tropical"	"0.000864300674752998"	"89.2662856175013"
"11116.I16A093.1194749"	"0.00403749622650949"	"73.110637453193"	"0.00425359236312252"	"69.6038347502174"	"-2.160961e-04"	"  3.506802703"	"better"	"worse"	"120.16"	"11"	"76.2"	"0.21"	"CML247"	"Tropical"	"0.0034540139816829"	"60.5560238560569"
"11116.I16A118.1194530"	"0.000891812274751142"	"68.98920997841"	"0.00097091236860346"	"70.097539415857"	"-7.910009e-05"	" -1.108329437"	"similar"	"better"	"120.16"	"20"	"49.4"	"0.63"	"CML247"	"Tropical"	"0.00154383460817824"	"81.9198443781029"
"11116.I18A066.1197035"	"0.000970734963716118"	"46.2188738546388"	"0.00182413453160247"	"51.6634573189809"	"-8.533996e-04"	" -5.444583464"	"better"	"better"	"120.16"	"2"	"69.2"	"0.47"	"B97"	"Non_Stiff_Stalk"	"0.00430141588861818"	"59.8288009854891"
"11116.I18A099.1195841"	"0.00310451144862448"	"75.1167455601782"	"0.00314263312066511"	"69.0804503000522"	"-3.812167e-05"	"  6.036295260"	"similar"	"worse"	"120.16"	"13"	"68.3"	"0.07"	"B97"	"Non_Stiff_Stalk"	"0.00191897119511808"	"56.9379017384855"
"11116.I19A074.1193772"	"0.00359461891573407"	"62.4234190065453"	"0.0044068312695244"	"63.7945007064477"	"-8.122124e-04"	" -1.371081700"	"better"	"better"	"120.16"	"5"	"67.7"	"0.07"	"CML69"	"Tropical"	"0.00565392195232867"	"66.4615884444496"
"11116.I19A079.1197043"	"0.00172972597702983"	"54.5315588477627"	"0.00247487597784002"	"56.7744891606936"	"-7.451500e-04"	" -2.242930313"	"better"	"better"	"120.16"	"7"	"80"	"0"	"CML69"	"Tropical"	"0.00297610412099949"	"54.6705790665618"
"11116.I19A084.1194804"	"0.000595649009640682"	"92.311951154889"	"0.00121878653312955"	"95.5469123859334"	"-6.231375e-04"	" -3.234961231"	"better"	"better"	"120.16"	"8"	"73.2"	"0.09"	"CML69"	"Tropical"	"0.00110293711214295"	"92.726866681043"
"11116.I19A093.1194585"	"0.000213196923486183"	"61.2043991530833"	"0.000288890040469286"	"67.2141184117714"	"-7.569312e-05"	" -6.009719259"	"similar"	"better"	"120.16"	"11"	"76.2"	"0.21"	"CML69"	"Tropical"	"0.000680946006479726"	"75.9577176498511"
"11116.I19A098.1194505"	"0.000115734189604873"	"58.5341802091202"	"0.000186801839726273"	"61.0006051792395"	"-7.106765e-05"	" -2.466424970"	"similar"	"better"	"120.16"	"13"	"68.3"	"0.07"	"CML69"	"Tropical"	"0.00057846002174164"	"69.2652768109984"
"11116.I19A102.1197590"	"8.11435933279447e-05"	"67.1340105087272"	"0.000105871695868746"	"73.9119125399758"	"-2.472810e-05"	" -6.777902031"	"similar"	"better"	"120.16"	"14"	"64.1"	"3.31"	"CML69"	"Tropical"	"0.000813093196242296"	"82.7426399036807"
